instr,TP,LT,ports
vpsadbw-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsadbw-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpsadbw-zmm_zmm_zmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpsadbw-zmm_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vcvtss2usi-r32_xmm,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vcvtss2usi-r32_mem,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vcvtss2usi-r64_xmm,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0)"
vcvtss2usi-r64_mem,1.3333333333333333,None,"(1.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vfmsubadd132ps-zmm{opmask}_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-zmm_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-xmm{opmask}_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsubadd132ps-xmm_xmm_xmm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsubadd132ps-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-xmm_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-xmm_xmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-ymm{opmask}_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsubadd132ps-ymm_ymm_ymm,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vfmsubadd132ps-ymm{opmask}_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-ymm_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-ymm{opmask}_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vfmsubadd132ps-ymm_ymm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxorq-zmm{opmask}_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vpxorq-zmm_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vpxorq-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxorq-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxorq-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxorq-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxorq-xmm{opmask}_xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-xmm_xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-xmm{opmask}_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-xmm_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-xmm{opmask}_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-xmm_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-ymm{opmask}_ymm_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-ymm_ymm_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-ymm{opmask}_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-ymm_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-ymm{opmask}_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxorq-ymm_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vextracti64x4-ymm{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti64x4-ymm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti64x4-mem{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti64x4-mem_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vinsertf32x8-zmm{opmask}_zmm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vinsertf32x8-zmm_zmm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vinsertf32x8-zmm{opmask}_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vinsertf32x8-zmm_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vextracti64x2-xmm{opmask}_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti64x2-xmm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti64x2-mem{opmask}_ymm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti64x2-mem_ymm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti64x2-xmm{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti64x2-xmm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti64x2-mem{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti64x2-mem_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vinsertf32x4-zmm{opmask}_zmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vinsertf32x4-zmm_zmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vinsertf32x4-zmm{opmask}_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vinsertf32x4-zmm_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vinsertf32x4-ymm{opmask}_ymm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vinsertf32x4-ymm_ymm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vinsertf32x4-ymm{opmask}_ymm_mem_imd,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vinsertf32x4-ymm_ymm_mem_imd,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpslld-zmm{opmask}_zmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpslld-zmm_zmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpslld-zmm{opmask}_zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-zmm_zmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-zmm{opmask}_zmm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpslld-zmm_zmm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
vpslld-zmm{opmask}_mem_imd,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-zmm_mem_imd,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-zmm{opmask}_mem_imd,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-zmm_mem_imd,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-xmm{opmask}_xmm_xmm,1.0,None,"(0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0)"
vpslld-xmm_xmm_xmm,1.0,None,"(0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0)"
vpslld-xmm{opmask}_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-xmm_xmm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-xmm{opmask}_xmm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpslld-xmm_xmm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpslld-xmm{opmask}_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-xmm_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-xmm{opmask}_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-xmm_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-ymm{opmask}_ymm_xmm,1.0,None,"(0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0)"
vpslld-ymm_ymm_xmm,1.0,None,"(0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0)"
vpslld-ymm{opmask}_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-ymm_ymm_mem,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-ymm{opmask}_ymm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpslld-ymm_ymm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vpslld-ymm{opmask}_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-ymm_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-ymm{opmask}_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vpslld-ymm_mem_imd,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0)"
vextracti32x4-xmm{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti32x4-xmm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti32x4-mem{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti32x4-mem_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti32x4-xmm{opmask}_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti32x4-xmm_ymm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti32x4-mem{opmask}_ymm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti32x4-mem_ymm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vpxord-zmm{opmask}_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vpxord-zmm_zmm_zmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vpxord-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxord-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxord-zmm{opmask}_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxord-zmm_zmm_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vpxord-xmm{opmask}_xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxord-xmm_xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxord-xmm{opmask}_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxord-xmm_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxord-xmm{opmask}_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxord-xmm_xmm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxord-ymm{opmask}_ymm_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxord-ymm_ymm_ymm,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
vpxord-ymm{opmask}_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxord-ymm_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxord-ymm{opmask}_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpxord-ymm_ymm_mem,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
vpermt2ps-zmm{opmask}_zmm_zmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpermt2ps-zmm_zmm_zmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpermt2ps-zmm{opmask}_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-zmm_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-zmm{opmask}_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-zmm_zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-xmm{opmask}_xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpermt2ps-xmm_xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpermt2ps-xmm{opmask}_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-xmm_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-xmm{opmask}_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-xmm_xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-ymm{opmask}_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpermt2ps-ymm_ymm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpermt2ps-ymm{opmask}_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-ymm{opmask}_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpermt2ps-ymm_ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vextracti32x8-ymm{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti32x8-ymm_zmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vextracti32x8-mem{opmask}_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vextracti32x8-mem_zmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
vpmovzxdq-zmm{opmask}_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxdq-zmm_ymm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxdq-zmm{opmask}_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovzxdq-zmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovzxdq-xmm{opmask}_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxdq-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxdq-xmm{opmask}_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovzxdq-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovzxdq-ymm{opmask}_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxdq-ymm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
vpmovzxdq-ymm{opmask}_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vpmovzxdq-ymm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
vcvtsi2ss-xmm_xmm_r32,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vcvtsi2ss-xmm_xmm_r64,2.3333333333333335,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.3333333333333335,0.0,0.0)"
vrangepd-xmm{opmask}_xmm_xmm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vrangepd-xmm_xmm_xmm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vrangepd-xmm{opmask}_xmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-xmm_xmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-xmm{opmask}_xmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-xmm_xmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-ymm{opmask}_ymm_ymm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vrangepd-ymm_ymm_ymm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vrangepd-ymm{opmask}_ymm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-ymm_ymm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-ymm{opmask}_ymm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-ymm_ymm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-zmm{opmask}_zmm_zmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vrangepd-zmm_zmm_zmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vrangepd-zmm{opmask}_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-zmm_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-zmm{opmask}_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vrangepd-zmm_zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-xmm{opmask}_xmm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vreduceps-xmm_xmm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vreduceps-xmm{opmask}_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-xmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-xmm{opmask}_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-xmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-ymm{opmask}_ymm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vreduceps-ymm_ymm_imd,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0)"
vreduceps-ymm{opmask}_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-ymm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-ymm{opmask}_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-ymm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-zmm{opmask}_zmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vreduceps-zmm_zmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0)"
vreduceps-zmm{opmask}_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-zmm{opmask}_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vreduceps-zmm_mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0)"
vcvtsd2ss-xmm{opmask}_xmm_xmm,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vcvtsd2ss-xmm_xmm_xmm,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
vcvtsd2ss-xmm{opmask}_xmm_mem,1.0,None,"(1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vcvtsd2ss-xmm_xmm_mem,1.0,None,"(1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
vpmovuswb-xmm{opmask}_xmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovuswb-xmm_xmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovuswb-mem{opmask}_xmm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovuswb-mem_xmm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovuswb-xmm{opmask}_ymm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovuswb-xmm_ymm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovuswb-mem{opmask}_ymm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovuswb-mem_ymm,2.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.3333333333333333)"
vpmovuswb-ymm{opmask}_zmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
vpmovuswb-ymm_zmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
