instr,TP,LT,ports
rol-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-r8_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rolb-r8_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rolq-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rolb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rolq-r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rolb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-r8_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rolb-r8_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rolb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rolb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rolb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rol-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rolb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-r32_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rol-r64_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
verw-mem,1.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333)"
verw-,5.0,None,"(4.0,0.0,3.0,5.0,0.0,0.0,0.0)"
jmp-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
jmp-r64,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
jmpq-r64,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
jmp-LBL,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
jmp-LBL,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
ror-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-r8_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorb-r8_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorl-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorq-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-mem,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorl-r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorq-r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rorb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-r8_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorb-r8_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rorb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rorb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
rorb-mem_r8,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
ror-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
rorb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-r32_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ror-r64_r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
setle-mem,1.0,None,"(0.5,0.0,0.0,0.0,1.0,1.0,0.5)"
setle-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
setleb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cmovnbe-mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnbe-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnbel-r32_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnbe-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnbeq-r64_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
cmovnbe-,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnbe-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnbel-r32_r32,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnbe-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
cmovnbeq-r64_r64,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
sub-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
subl-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
subq-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
sub-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subl-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subq-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r8_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
sub-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
sub-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
subl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
sub-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
subq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
sub-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
sub-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
subq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
neg-r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
negb-r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
neg-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
neg-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
neg-r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
negl-r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
neg-r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
negq-r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
setnle-mem,1.0,None,"(0.5,0.0,0.0,0.0,1.0,1.0,0.5)"
setnle-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
setnleb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cmpxchg8b-mem,4.333333333333333,None,"(4.333333333333333,0.0,1.3333333333333333,1.0,1.0,1.0,4.333333333333333)"
lock btr-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
lock btr-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
lock btr-mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,1.0,1.0,0.5)"
lock btr-mem,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock btr-mem_r32,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock btrl-mem_r32,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock btr-mem_r64,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
lock btrq-mem_r64,1.1666666666666665,None,"(1.1666666666666665,0.0,0.6666666666666666,1.0,1.0,1.0,1.1666666666666665)"
add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addb-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-mem_imd,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
addb-mem_r8,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addb-r8_r8,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
addl-mem_r32,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
addq-mem_r64,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
add-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addl-r32_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addq-r64_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r8_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
addb-r8_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
add-mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
add-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
addl-r32_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
add-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
addq-r64_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
add-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addb-r8_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addl-r32_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
add-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
addq-r64_imd,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
adc-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-r8_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcb-r8_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r32_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcl-r32_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r64_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcq-r64_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-mem_imd,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r32_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcl-r32_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r64_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcq-r64_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-mem_r8,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adcb-mem_r8,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-r8_r8,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcb-r8_r8,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-mem,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-mem_r32,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adcl-mem_r32,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-mem_r64,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adcq-mem_r64,1.0,None,"(1.0,0.0,1.0,1.0,1.0,1.0,1.0)"
adc-,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r32_r32,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcl-r32_r32,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r64_r64,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcq-r64_r64,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r8_mem,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666)"
adcb-r8_mem,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666)"
adc-mem,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666)"
adc-r32_mem,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666)"
adcl-r32_mem,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666)"
adc-r64_mem,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666)"
adcq-r64_mem,1.0,None,"(0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666)"
adc-r8_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcb-r8_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r32_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcl-r32_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adc-r64_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
adcq-r64_imd,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
lock cmpxchg8b-mem,5.166666666666667,None,"(5.166666666666667,0.0,1.6666666666666667,1.0,1.0,1.0,5.166666666666667)"
