instr,TP,LT,ports
pcmpgtq-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pblendw-xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pblendw-xmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
mpsadbw-xmm_mem_imd,2.0,None,"(1.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
mpsadbw-xmm_xmm_imd,2.0,None,"(1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
phminposuw-xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
phminposuw-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pcmpistrm-xmm_mem_imd,3.0,None,"(3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pcmpistrm-xmm_xmm_imd,3.0,None,"(3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
insertps-xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
insertps-xmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmovsxdq-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovsxdq-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
movntdqa-xmm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pmovsxbw-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovsxbw-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmulld-xmm_mem,2.0,None,"(2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pmulld-xmm_xmm,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pcmpeqq-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pcmpeqq-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pminsd-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pminsd-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
packusdw-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
packusdw-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
extractps-mem_xmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333)"
extractps-r32_xmm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmaxsb-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pmaxsb-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pmaxsd-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pmaxsd-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
blendpd-xmm_mem_imd,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
blendpd-xmm_xmm_imd,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
ptest-xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
ptest-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmovzxbw-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovzxbw-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pcmpestri-xmm_mem_imd,4.25,None,"(4.25,0.25,0.5,0.5,0.0,3.25,0.25,0.0)"
pcmpestri-xmm_xmm_imd,4.25,None,"(4.25,0.25,0.0,0.0,0.0,3.25,0.25,0.0)"
rex.w pcmpestri-xmm_mem_imd,4.25,None,"(4.25,0.25,0.5,0.5,0.0,3.25,0.25,0.0)"
rex.w pcmpestri-xmm_xmm_imd,4.25,None,"(4.25,0.25,0.0,0.0,0.0,3.25,0.25,0.0)"
pcmpestrm-xmm_mem_imd,4.583333333333333,None,"(4.583333333333333,0.5833333333333333,0.5,0.5,0.0,3.583333333333333,0.25,0.0)"
pcmpestrm-xmm_xmm_imd,4.583333333333333,None,"(4.583333333333333,0.5833333333333333,0.0,0.0,0.0,3.583333333333333,0.25,0.0)"
rex.w pcmpestrm-xmm_mem_imd,4.583333333333333,None,"(4.583333333333333,0.5833333333333333,0.5,0.5,0.0,3.583333333333333,0.25,0.0)"
rex.w pcmpestrm-xmm_xmm_imd,4.583333333333333,None,"(4.583333333333333,0.5833333333333333,0.0,0.0,0.0,3.583333333333333,0.25,0.0)"
pmuldq-xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pmuldq-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pmovzxdq-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovzxdq-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pminsb-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pminsb-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pmovsxbd-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovsxbd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmovsxwq-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovsxwq-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmovsxbq-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovsxbq-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
crc32-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32l-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32-r64_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32q-r64_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32-r32_r8,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
crc32-r64_r8,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
crc32-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32l-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32l-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32-r64_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32q-r64_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
crc32-r32,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
crc32l-r32,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
crc32-r32_r32,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
crc32l-r32_r32,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
crc32-r64_r64,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
crc32q-r64_r64,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
dppd-xmm_mem_imd,1.0,None,"(1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0)"
dppd-xmm_xmm_imd,1.0,None,"(1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0)"
dpps-xmm_mem_imd,2.0,None,"(2.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0)"
dpps-xmm_xmm_imd,2.0,None,"(2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pcmpistri-xmm_mem_imd,3.0,None,"(3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pcmpistri-xmm_xmm_imd,3.0,None,"(3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pextrd-mem_xmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333)"
pextrd-r32_xmm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmaxuw-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pmaxuw-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pmaxud-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pmaxud-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
blendps-xmm_mem_imd,0.5,None,"(0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,0.0)"
blendps-xmm_xmm_imd,0.3333333333333333,None,"(0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0)"
pextrb-mem_xmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333)"
pextrb-r32_xmm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pminuw-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pminuw-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pminud-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pminud-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pinsrq-xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pinsrq-xmm_r64_imd,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
pinsrd-xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pinsrd-xmm_r32_imd,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
pinsrb-xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pinsrb-xmm_r32_imd,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
blendvps-xmm_mem,2.0,None,"(0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
blendvps-xmm_xmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
blendvpd-xmm_mem,2.0,None,"(0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
blendvpd-xmm_xmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
pextrw-mem_xmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333)"
roundss-xmm_mem_imd,2.0,None,"(0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0)"
roundss-xmm_xmm_imd,2.0,None,"(0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
roundsd-xmm_mem_imd,2.0,None,"(0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0)"
roundsd-xmm_xmm_imd,2.0,None,"(0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pextrq-mem_xmm_imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333)"
pextrq-r64_xmm_imd,1.0,None,"(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pmovzxwq-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovzxwq-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pblendvb-xmm_mem,2.0,None,"(0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0)"
pblendvb-xmm_xmm,2.0,None,"(0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0)"
pmovzxwd-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pmovzxwd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
phsubd-mmx_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phsubd-mmx_mmx,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
phsubd-xmm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phsubd-xmm_xmm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
pmulhrsw-mmx_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pmulhrsw-mmx_mmx,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pmulhrsw-xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pmulhrsw-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
phsubw-mmx_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phsubw-mmx_mmx,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
phsubw-xmm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phsubw-xmm_xmm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
psignw-mmx_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
psignw-mmx_mmx,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
psignw-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
psignw-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
psignd-mmx_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
psignd-mmx_mmx,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
psignd-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
psignd-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
psignb-mmx_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
psignb-mmx_mmx,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
psignb-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
psignb-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
phaddsw-mmx_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phaddsw-mmx_mmx,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
phaddsw-xmm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phaddsw-xmm_xmm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
pmaddubsw-mmx_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pmaddubsw-mmx_mmx,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pmaddubsw-xmm_mem,1.0,None,"(1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pmaddubsw-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
phsubsw-mmx_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phsubsw-mmx_mmx,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
phsubsw-xmm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phsubsw-xmm_xmm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
pabsw-mmx_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pabsw-mmx_mmx,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pabsw-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pabsw-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
phaddd-mmx_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phaddd-mmx_mmx,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
phaddd-xmm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phaddd-xmm_xmm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
palignr-mmx_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
palignr-mmx_mmx_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
palignr-xmm_mem_imd,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
palignr-xmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pshufb-mmx_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pshufb-mmx_mmx,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pshufb-xmm_mem,1.0,None,"(0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0)"
pshufb-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
pabsd-mmx_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pabsd-mmx_mmx,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pabsd-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pabsd-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pabsb-mmx_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pabsb-mmx_mmx,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
pabsb-xmm_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
pabsb-xmm_xmm,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
phaddw-mmx_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phaddw-mmx_mmx,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
phaddw-xmm_mem,2.5,None,"(0.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0)"
phaddw-xmm_xmm,2.5,None,"(0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0)"
vmclear-mem,4.5,None,"(3.5,3.5,0.8333333333333333,0.8333333333333333,1.0,4.5,3.5,0.3333333333333333)"
vmptrst-mem,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
addsubps-xmm_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
addsubps-xmm_xmm,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
addsubpd-xmm_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
addsubpd-xmm_xmm,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
hsubps-xmm_mem,2.0,None,"(0.0,1.0,0.5,0.5,0.0,2.0,0.0,0.0)"
hsubps-xmm_xmm,2.0,None,"(0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0)"
hsubpd-xmm_mem,2.0,None,"(0.0,1.0,0.5,0.5,0.0,2.0,0.0,0.0)"
hsubpd-xmm_xmm,2.0,None,"(0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0)"
haddpd-xmm_mem,2.0,None,"(0.0,1.0,0.5,0.5,0.0,2.0,0.0,0.0)"
haddpd-xmm_xmm,2.0,None,"(0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0)"
movshdup-xmm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movshdup-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
haddps-xmm_mem,2.0,None,"(0.0,1.0,0.5,0.5,0.0,2.0,0.0,0.0)"
haddps-xmm_xmm,2.0,None,"(0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0)"
movsldup-xmm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movsldup-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
fisttp-mem,1.0,None,"(0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
fisttp-mem,1.0,None,"(0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
fisttp-mem,1.0,None,"(0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
lddqu-xmm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movddup-xmm_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movddup-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)"
xsetbv-,1.5,None,"(1.5,1.0,0.0,0.0,0.0,1.0,1.5,0.0)"
xgetbv-,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0)"
xrstor-mem,5.5,None,"(5.5,4.0,0.5,0.5,0.0,4.0,4.5,0.0)"
xrstor64-mem,5.5,None,"(5.5,4.0,0.5,0.5,0.0,4.0,4.5,0.0)"
xsave-mem,8.5,None,"(8.5,5.5,0.8333333333333333,0.8333333333333333,1.0,5.5,5.5,0.3333333333333333)"
xsave64-mem,7.916666666666666,None,"(7.916666666666666,5.416666666666666,0.8333333333333333,0.8333333333333333,1.0,5.416666666666666,5.25,0.3333333333333333)"
tzcnt-mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
tzcnt-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
tzcntl-r32_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
tzcnt-r64_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
tzcntq-r64_mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
tzcnt-,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
tzcnt-r32_r32,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
tzcntl-r32_r32,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
tzcnt-r64_r64,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
tzcntq-r64_r64,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
blsmsk-r32_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
blsmskl-r32_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
blsmsk-r32_r32,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
blsmskl-r32_r32,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
blsmsk-r64_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
blsmskq-r64_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
blsmsk-r64_r64,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
blsmskq-r64_r64,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
andn-r32_r32_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
andnl-r32_r32_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
andn-r32_r32_r32,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
andnl-r32_r32_r32,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
andn-r64_r64_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
andnq-r64_r64_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
andn-r64_r64_r64,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
andnq-r64_r64_r64,0.5,None,"(0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0)"
bextr-r32_mem_r32,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
bextrl-r32_mem_r32,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
bextr-r32_r32_r32,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0)"
bextrl-r32_r32_r32,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0)"
bextr-r64_mem_r64,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
bextrq-r64_mem_r64,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
bextr-r64_r64_r64,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0)"
bextrq-r64_r64_r64,0.5,None,"(0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0)"
blsi-r32_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
blsil-r32_mem,0.5,None,"(0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0)"
